P,layout,run,ms,gbps
3,AoSoA-32,36,10.157824,1691.29
3,AoSoA-32,37,9.677887,1775.17
3,AoSoA-32,38,9.816885,1750.03
3,AoSoA-32,39,9.771109,1758.23
3,AoSoA-32,40,11.260986,1525.61
3,AoSoA-32,41,9.800911,1752.88
3,AoSoA-32,42,9.958029,1725.23
3,AoSoA-32,43,9.778976,1756.82
3,AoSoA-32,44,10.229111,1679.51
3,AoSoA-32,45,9.970188,1723.12
3,AoSoA-32,46,9.960890,1724.73
3,AoSoA-32,47,9.897947,1735.70
3,AoSoA-32,48,10.172129,1688.91
3,AoSoA-32,49,10.506868,1635.11
3,AoSoA-32,50,10.473967,1640.24
3,AoSoA-32,51,10.176897,1688.12
3,AoSoA-32,52,10.331869,1662.80
3,AoSoA-32,53,9.831905,1747.36
3,AoSoA-32,54,10.367870,1657.03
3,AoSoA-32,55,10.454893,1643.24
3,AoSoA-32,56,9.895802,1736.07
3,AoSoA-32,57,9.778976,1756.82
3,AoSoA-32,58,9.958982,1725.06
3,AoSoA-32,59,10.331154,1662.92
3,AoSoA-32,60,9.629965,1784.00
3,AoSoA-32,61,10.018826,1714.76
3,AoSoA-32,62,10.014057,1715.57
3,AoSoA-32,63,10.157108,1691.41
3,AoSoA-32,64,12.163877,1412.37
3,AoSoA-32,65,9.839058,1746.09
3,AoSoA-32,66,9.736061,1764.56
3,AoSoA-32,67,10.250092,1676.07
3,AoSoA-32,68,9.943962,1727.67
3,AoSoA-32,69,10.199070,1684.45
3,AoSoA-32,70,10.486126,1638.34
3,AoSoA-32,71,10.556936,1627.35
